,id,title,brand,rating,rating_count,pricing,shipping,Image_URL,item_features
2266,9SIAUNCK0W0982,GIGABYTE AORUS Radeon RX 6900 XT 16GB GDDR6 PCI Express 4.0 ATX Video Card GV-R69XTAORUS M-16GD,GIGABYTE,4.8,4,"1,140.99",$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-413-01.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '2 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Card Dimensions (L x H):', '12.68"" x 5.51""'), ('Model #: ', 'GV-R69XTAORUS M-16GD'), ('Return Policy: ', 'View Return Policy')]"
2267,9SIAA0TJTV7866,PNY NVIDIA Quadro T400 4GB GDDR6 Graphics Card,"PNY Technologies, Inc.",,,190.80,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4YUD22052308120M16.jpg,"[('Model #: ', 'VCNT400-4GB-SB'), ('Return Policy: ', 'View Return Policy')]"
2268,9SIA4REH883858,"ASUS TUF Gaming Radeon RX 6900 XT 16GB Overclocked Graphics Card, 16GB 256-bit GDDR6, Support PCI Express 4.0,1 x HDMI 2.1, 3 x DisplayPort1.4a",ASUS,,,"1,587.23",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2112100E0XRBD0.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '13.00"" x 5.52""'), ('Model #: ', 'ASUS TUF RX 6900 XT O16G GAMING'), ('Return Policy: ', 'View Return Policy')]"
2269,9SIB7VEK0E0014,"ASUS ATS Gaming NVIDIA GeForce RTX4060Ti OC Edition Graphics Card (PCIe 4.0, 8GB GDDR6, HDMI 2.1, DisplayPort 1.4a, Axial-tech Fans, GPU TWEAK III)",ASUS,,,729.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/B7VES230706127S1Y0F.jpg,"[('Model #: ', 'BEATS-RTX4060TI-O8G-GAMING'), ('Item #: ', '9SIB7VEK0E0014'), ('Return Policy: ', 'View Return Policy')]"
2270,9SIB7VEK0E0122,ASUS Dual GeForce RTX 4070 White OC Overclocked Edition 12GB GDDR6X Gaming Graphics Card [DUAL-RTX4070-O12G-WHITE],ASUS,,,899.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BDCAS23051505VSJFE1.jpg,"[('Model #: ', 'ASUS Dual GeForce RTX 4070 White O12G'), ('Return Policy: ', 'View Return Policy')]"
2271,9SIAGKCJEZ8249,"GIGABYTE GeForce RTX 2080 Super WINDFORCE OC 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N208SWF3OC-8GD Video Card",GIGABYTE,3.8,19,599.99,$30.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-211-V10.jpg,"[('Core Clock:', '1830 MHz'), ('Max Resolution:', '7680 x 4320 @ 60 Hz'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Model #: ', 'GV-N208SWF3OC-8GD'), ('Return Policy: ', 'View Return Policy')]"
2272,9SIARA8JUA8552,ASUS GeForce GT 1030 90YV0AU0-M0NA00 2GB 64-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,ASUS,,,124.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ADWF_1_2019011376095407.jpg,"[('Core Clock:', '1278 MHz (OC Mode)\n1252 MHz (Gaming Mode)'), ('Max Resolution:', '1920 x 1200'), ('DVI:', '1 x DVI-D'), ('HDMI:', '1 x HDMI 2.0'), ('Model #: ', '90YV0AU0-M0NA00'), ('Return Policy: ', 'View Return Policy')]"
2273,9SIB7VEK0U7121,"ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti Gaming Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a)",ASUS,,,"1,199.00",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/B7VES2307080XUGYK70.jpg,"[('Model #: ', 'BETUF-RTX4070-12G-GAMING'), ('Item #: ', '9SIB7VEK0U7121'), ('Return Policy: ', 'View Return Policy')]"
2274,9SIAYTVENZ2357,"ASUS ROG STRIX Radeon RX 6700 XT OC Edition Gaming Graphics Card (AMD RDNA 2, PCIe 4.0, 12GB GDDR6, HDMI 2.1, DisplayPort 1.4a, Axial-tech Fan Design, 2.9-slot) - ROG-STRIX-RX6700XT-O12G-GAMING",ASUS,+ 3,1,500.99,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/APBUD2104059K8IN.jpg,"[('Model #: ', 'AMDXK-9'), ('Return Policy: ', 'View Return Policy')]"
2275,9SIA4REJX08969,GALAXY Geforce RTX 4060 Ti XingYao OC 8GB GDDR6 128-bit 18 Gbps PCIE 4.0 Gaming Graphics Card,,,,659.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2306160IYNS3AF.jpg,"[('Core Clock:', '2310 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort'), ('HDMI:', '1 x HDMI'), ('Model #: ', 'RTX 4060 Ti XingYao OC'), ('Item #: ', '9SIA4REJX08969'), ('Return Policy: ', 'View Return Policy')]"
2276,9SIA4REJX08040,Gainward GeForce RTX 4060 Ti Chasing The Wind 8GB GDDR6 128-bit 18 Gbps PCIE 4.0 Gaming Graphics Card,,,,559.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2306160HDA6394.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '217*126.5 mm'), ('Model #: ', 'RTX 4060 Ti Chasing The Wind'), ('Item #: ', '9SIA4REJX08040'), ('Return Policy: ', 'View Return Policy')]"
2277,9SIB7VEK0E0110,"ASUS Dual GeForce RTX 4070 OC Edition 12GB GDDR6X, IP5X, Auto-Extreme Technology, 144-Hour Validation Program, HDMI 2.1a, DP 1.4a",ASUS,,,859.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/B7VES23070613BK5QDB.jpg,"[('Model #: ', 'BEDUAL-RTX4070-O12G'), ('Item #: ', '9SIB7VEK0E0110'), ('Return Policy: ', 'View Return Policy')]"
2278,9SIB7VEK0U7615,"ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti OC Edition Gaming Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a)",ASUS,,,"1,259.00",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/B7VES2307080XWN4WBF.jpg,"[('Model #: ', 'BETUF-RTX4070TI-O12G-GAMING'), ('Item #: ', '9SIB7VEK0U7615'), ('Return Policy: ', 'View Return Policy')]"
2279,9SIB7VEK0U9003,"ASUS ROG Strix NVIDIA GeForce RTX 4070 Ti OC Edition Gaming Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a)",ASUS,,,"1,299.00",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/B7VES2307080Z36P493.jpg,"[('Model #: ', 'BEROG-STRIX-RTX4070TI-O12G-GAMING'), ('Item #: ', '9SIB7VEK0U9003'), ('Return Policy: ', 'View Return Policy')]"
2280,9SIAYTVES36484,"MSI GeForce GTX 1650 D6 VENTUS XS OC Graphics Card, PCI-E, VR & 4K HDR Ready Video Card",MSI,,,149.99,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AYTVS21122515QLOA2A.jpg,"[('Cooler:', 'Double Fans'), ('Model #: ', 'ideo Card'), ('Return Policy: ', 'View Return Policy')]"
2281,9SIAA0TK0C1405,HP INC. Z0B13AT SBUY NVIDIA QUADRO P5000 16GB GRAPHICS,HP,,,556.84,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4M5_1_201911021865362209.jpg,"[('Model #: ', 'Z0B13AT'), ('Return Policy: ', 'View Return Policy')]"
2282,9SIAYTVH644684,"Gigabyte GeForce RTX 3050 Gaming OC 8G Graphics Card 8GB GDDR6 128-bit 3x WINDFORCE Fans, GV-N3050GAMING OC-8GD Video Card",GIGABYTE,,,286.11,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AVH0S220304138RYO64.jpg,"[('Core Clock:', '1822 MHz'), ('Cooler:', 'Triple Fans'), ('Model #: ', 'N3050GAMING OC8GD'), ('Return Policy: ', 'View Return Policy')]"
2283,9SIBKMGJZA6587,SAPPHIRE Toxic Radeon RX 6900 XT 16GB GDDR6 PCI Express 4.0 ATX Video Card 11308-13-20G,Sapphire Tech,4.8,30,"1,198.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-202-411-V07.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', 'Board: 10.63"" x 5.12""\nHex / Radiator: 15.51"" x 4.72""\nStandard Rubber Tubing: 18.50""'), ('Model #: ', '11308-13-20G'), ('Return Policy: ', 'View Return Policy')]"
2284,9SIB7VEK0D9953,"ASUS ATS Gaming NVIDIA GeForce RTX4070 OC Edition Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, Axial-tech Fans, GPU TWEAK III)",ASUS,,,969.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/B7VES23070611XQX80F.jpg,"[('Model #: ', 'BEATS-RTX4070-O12G-GAMING'), ('Item #: ', '9SIB7VEK0D9953'), ('Return Policy: ', 'View Return Policy')]"
2285,9SIAXZZJSR1283,MAXSUN Geforce RTX 3070 8GB GDDR6 Gaming Video Graphics Card PCIE 4.0 HDMI2.1 GPU Dual Fans Graphics Cards,MAXSUN,,,499.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AXZZS23020607GTAXB7.jpg,"[('Core Clock:', '1500 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Model #: ', 'MS-GeForce RTX3070 Terminator 8G'), ('Return Policy: ', 'View Return Policy')]"
2286,9SIAFVFHCT4862,SAPPHIRE GPRO X080 10GB GDDR6 PCI Express 4.0 Video Card 32312-04-21G - OEM,Sapphire Tech,,,469.44,$16.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/BBAES2204030S0BGG58.jpg,"[('Card Dimensions (L x H):', '10.24"" x 4.72""'), ('Slot Width:', '2.2 slot'), ('Chipset Manufacturer:', 'AMD'), ('Stream Processors:', '2304 Stream Processors'), ('Model #: ', '32312-04-21G'), ('Return Policy: ', 'View Return Policy')]"
2287,9SIB7VEK059382,"ASUS Dual GeForce RTX 4060 OC Edition 8GB GDDR6 (PCIe 4.0, 8GB GDDR6, DLSS 3, HDMI 2.1a, DisplayPort 1.4a, 2.5-Slot Design, Axial-tech Fan Design, 0dB Technology, and More)",ASUS,,,469.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/B7VES2307030D4QQI78.jpg,"[('Model #: ', 'BEASUS Dual GeForce RTX 4060 OC'), ('Item #: ', '9SIB7VEK059382'), ('Return Policy: ', 'View Return Policy')]"
2288,9SIBGFDJFX1779,MSI GeForce GTX 1660 SUPER VENTUS XS OC EDITION 6GB GDDR6 192-bit HDMI/DP Support PCI Express 3.0 x16 DirectX 12 Dual Fan VR Ready Graphics Card,MSI,,,,$46.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AWZTS210602cwmPI.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Card Dimensions (L x H):', '8.03"" x 5.04""'), ('Model #: ', '768697040876'), ('Return Policy: ', 'View Return Policy')]"
2289,9SIA4REJX32355,"ZOTAC GeForce RTX 4080-16GB AMP EXTREME AIRO Moon White Gaming Graphics Card,16G 256-Bit GDDR6X,PCI Express 4.0,Display Interfaces 1*HDMI,3*DP",ZOTAC,,,"1,749.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2306200HRN5WC8.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1a'), ('Card Dimensions (L x H):', '355 X 166 mm'), ('Model #: ', 'RTX 4080 AMP Extreme AIRO 16GB W'), ('Item #: ', '9SIA4REJX32355'), ('Return Policy: ', 'View Return Policy')]"
2290,9SIB7VEJTJ6228,"ASUS Gaming RTX 3060 Video Card,12GB 192-bit GDDR6 PCI Express 4.0,1777MHz Core Frequency,2×HDMI2.1 Interface, 3×DisplayPort1.4a Interface , ATS-RTX3060-O12G-GAMING OC Edition",ASUS,,,529.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/B7VES2304270HH8E6A5.jpg,"[('Model #: ', '3060-O12G-GAMING'), ('Item #: ', '9SIB7VEJTJ6228'), ('Return Policy: ', 'View Return Policy')]"
2291,9SIB7VEJTJ6966,"ASUS ATS RTX 3060Ti 8G GAMING Video Card, GPU Graphics 8GB 256-bit GDDR6X PCI Express 4.0 , 2×HDMI2.1 Interface, 3×DisplayPort1.4a Interface , ATS-RTX3060TI-O8GD6X-GAMING V2",ASUS,,,599.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/B7VES2304270IZKM33B.jpg,"[('Model #: ', 'BERTX3060TI-O8GD6X-GAMING-V2'), ('Return Policy: ', 'View Return Policy')]"
2292,9SIA4REJSX7071,"Gainward GeForce RTX 4090 Glare OC Graphics Card,24G 384-Bit GDDR6X,PCI Express 4.0,Display Interfaces 1*HDMI,3*DP",,,,"2,379.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2302170CZQA8F8.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort'), ('HDMI:', '1 x HDMI'), ('Card Dimensions (L x H):', '362*155 mm'), ('Model #: ', 'RTX 4090 Glare OC'), ('Item #: ', '9SIA4REJSX7071'), ('Return Policy: ', 'View Return Policy')]"
2293,9SIA4REH762483,"PowerColor Red Devil AMD Radeon RX 6800 XT 16GB Graphics Card, 16GB 256-bit GDDR6, Support PCI Express 4.0,1 x HDMI 2.1 Interface, 3 x DisplayPort1.4 Interface",PowerColor,,,992.02,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES211201I5bx0.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '12.60"" x 5.31""'), ('Model #: ', 'PowerColor Red Devil RX 6800 XT 16GB'), ('Return Policy: ', 'View Return Policy')]"
2294,9SIB7VEJTJ7487,"ASUS ATS RTX 3070 8G GAMING Video Card, GPU Graphics 8GB 256-bit GDDR6 PCI Express 4.0 , 2×HDMI2.1 Interface, 3×DisplayPort1.4a Interface , ATS-RTX3060TI-O8GD6X-GAMING V2",ASUS,,,729.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/B7VES2304270KV9T404.jpg,"[('Model #: ', 'BEATS-RTX3070-O8G-GAMING'), ('Item #: ', '9SIB7VEJTJ7487'), ('Return Policy: ', 'View Return Policy')]"
2295,9SIAGGGHSH9221,NVIDIA QUADRO RTX A2000 12GB 192-bit GDDR6 PCI Express 4.0 x16 Low Profile Workstation Video Card,"PNY Technologies, Inc.",,,699.99,$10.00 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/APMXS220306Ip2CL.jpg,"[('Model #: ', 'XRL-105'), ('Return Policy: ', 'View Return Policy')]"
2296,9SIA4RE9MX8193,Dell Optiplex 740 750 3010 3020 7010 7020 9010 9020 SFF GT 610 1GB PCI Express 2.0 x16 DVI+HDMI Single Slot Low Profile Video Graphics Card,DELL,+ 4,1,49.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RE_132077404422843089TuTGcb9E6w.jpg,"[('Core Clock:', '810 MHz'), ('DVI:', '1 x DVI'), ('HDMI:', '1 x HDMI'), ('Card Dimensions (L x H):', '5 3/4"" (14.6cm) in Length x 2 1/4"" (5.7cm) in Width x 5/8"" (1.6cm) in Thickness'), ('Model #: ', 'DZ-XK-GT610-1G'), ('Return Policy: ', 'View Return Policy')]"
2297,9SIB7VEK0D9528,ASUS Graphics card GeForce RTX 3060 Ti TUF-RTX3060TI-O8GD6X - 8 GB GDDR6X,ASUS,,,629.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AFYUD2306130PR0XAE0.jpg,"[('Model #: ', '90YV0IL0-M0NA00'), ('Item #: ', '9SIB7VEK0D9528'), ('Return Policy: ', 'View Return Policy')]"
2298,9SIB7VEK0D9851,"ASUS Dual NVIDIA GeForce RTX3060Ti White OC Edition Graphics Card (PCIe 4.0, 8GB GDDR6X Memory, HDMI 2.1, DisplayPort 1.4a, 2-Slot Design, Axial-tech Fan Design, 0dB Technology)",ASUS,,,589.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/B7VES230706115E6489.jpg,"[('Model #: ', 'BEDUAL-RTX3060TI-O8GD6X-WHITE'), ('Item #: ', '9SIB7VEK0D9851'), ('Return Policy: ', 'View Return Policy')]"
2299,9SIA4REJX07245,Gainward GeForce RTX 4060 Ti Snow 8GB GDDR6 128-bit 18 Gbps PCIE 4.0 Gaming Graphics Card,,,,589.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2306160FXHI202.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '278*113 mm'), ('Model #: ', 'GeForce RTX 4060 Ti Ta Xue'), ('Item #: ', '9SIA4REJX07245'), ('Return Policy: ', 'View Return Policy')]"
2300,9SIA4REJX08149,Gainward GeForce RTX 4060 Ti EX3 Chasing The Wind 8GB GDDR6 128-bit 18 Gbps PCIE 4.0 Gaming Graphics Card,,,,579.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2306160HLNYMB5.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '290*128 mm'), ('Model #: ', 'RTX 4060 Ti Chasing The Wind EX'), ('Item #: ', '9SIA4REJX08149'), ('Return Policy: ', 'View Return Policy')]"
2301,9SIBBN9JRT5711,PNY VERTO GeForce RTX  3060 Ti 8GB GDDR6X PCI Express 4.0 x16  Video Card VCG3060T8LDFBPB1,"PNY Technologies, Inc.",,,485.99,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AYTVS2303170DZ5ZNCB.jpg,"[('Core Clock:', '1410 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Model #: ', 'VCG3061T8LDFBPB1'), ('Return Policy: ', 'View Return Policy')]"
2302,9SIA25VJRT6303,"ASUS TUF Gaming NVIDIA GeForce RTX 4090 OC Edition Video Card (PCIe 4.0, 24GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, GPU Tweak) TUF-RTX4090-O24G-GAMING(No Warranty)",ASUS,,,"2,114.09",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/AYTVS2211010I07A103.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '2 x HDMI 2.1'), ('Card Dimensions (L x H):', '348.2 x 72.6 mm'), ('Model #: ', 'B-ASUS TUF-RTX4090-O24G-GAMING'), ('Return Policy: ', 'View Return Policy')]"
2303,9SIAUNCJD49423,"AMD RADEON RX 6800 XT Gaming Graphics Card, 7nm AMD RDNA2 16GB GDDR6 256-bit AMD Reference Card, PCIE 4.0 HDMI*1 DP 1.4a*2 Type-C*1 Video Card, Reference Edition Gaming Graphics Card",AMD,,,848.99,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/APBUS22081803ZCE629.jpg,"[('Model #: ', 'AMD RADEON RX 6800 XT'), ('Return Policy: ', 'View Return Policy')]"
2304,9SIBMYNJXA1397,HP INC. - SB WORKSTATION OPTIONS 1ME43AT SMART BUY NVIDIA QUADRO P400,HP,,,216.00,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A19P_1_20191031838715748.jpg,"[('Chipset Manufacturer:', 'HP'), ('Max GPU Length:', '145 mm'), ('Model #: ', '1ME43AT'), ('Return Policy: ', 'View Return Policy')]"
2305,9SIAYTVGHB9124,"Gigabyte GeForce GTX 1650 D6 WINDFORCE OC 4G Graphics Card, 172mm Compact Size, 4GB 128-Bit GDDR6, GV-N1656WF2OC-4GD Video Card",GIGABYTE,+ 4,1,148.47,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/APBUD210419V4LL9.jpg,"[('Model #: ', 'NV-6'), ('Return Policy: ', 'View Return Policy')]"
2306,9SIAYTVFCK3321,"Colorful GeForce RTX 3070 NB 8G GDDR6 256bit Video Gaming Computer Graphics Card Support DirectX 12 Ultimate/OpenGL4.6, Display Ports HDMI/DP",Colorful,,,912.37,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RED20111349IB9.jpg,"[('Core Clock:', '1500 MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Model #: ', 'RTX 3070 NB'), ('Item #: ', '9SIAYTVFCK3321'), ('Return Policy: ', 'View Return Policy')]"
2307,9SIA4REHAW2093,"MAXSUN RX 550 Transformers 4G Graphics Card, 4GB 128-bit GDDR5, 1×HDMI Interface, 1×DVI Interface, 1×DisplayPort Interface",MAXSUN,,,139.58,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES21122807A5TU1A.jpg,"[('Core Clock:', '1183 MHz'), ('Max Resolution:', '4096 x 2160'), ('DisplayPort:', '1 x DisplayPort'), ('DVI:', '1 x DVI'), ('Model #: ', 'MAXSUN RX550 Transformers 4G'), ('Item #: ', '9SIA4REHAW2093'), ('Return Policy: ', 'View Return Policy')]"
2308,9SIAYTVEUC3429,MSI Radeon RX 6700 XT DirectX 12 Ultimate RX 6700 XT MECH 2X 12G 12GB 192-Bit GDDR6 PCI Express 4.0 x16 HDCP Ready Video Card,MSI,,,439.99,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/ARA8S2104068SSxR.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '9.72"" x 5.16""'), ('Model #: ', 'MSI Radeon RX 6700 XT DirectX 12 Ultimat'), ('Item #: ', '9SIAYTVEUC3429'), ('Return Policy: ', 'View Return Policy')]"
2309,9SIAYTVEYC9919,MSI Mech Radeon RX 6700 XT 12GB GDDR6 PCI Express 4.0 x16 Video Card RX 6700 XT MECH 2X 12G,MSI,,,439.99,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/APBUD2106071XVII.jpg,"[('Model #: ', 'WBHAMD1-9'), ('Item #: ', '9SIAYTVEYC9919'), ('Return Policy: ', 'View Return Policy')]"
2310,9SIARPHJT26312,GIGABYTE RTX 2080 TI 11GB GDDR6 GV-N208TWF3-11GC PCI Express 3.0 x16 Video Card,GIGABYTE,2.6,14,629.88,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/14-932-079-V11.jpg,"[('Core Clock:', '1545 MHz'), ('Max Resolution:', '7680 x 4320 @ 60 Hz'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.0b'), ('Model #: ', 'GV-N208TWF3-11GC'), ('Return Policy: ', 'View Return Policy')]"
2311,9SIA4REJSW4523,"Gainward GEFORCE RTX 4070 Ti Chaser Wind Graphics Card,12G 192-Bit GDDR6X,PCI Express 4.0,Display Interfaces 1*HDMI,3*DP",,,,"1,169.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2302150ITPCF19.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4a'), ('HDMI:', '1 x HDMI 2.1'), ('Card Dimensions (L x H):', '327*137 mm'), ('Model #: ', 'RTX 4070 Ti Chaser Wind'), ('Item #: ', '9SIA4REJSW4523'), ('Return Policy: ', 'View Return Policy')]"
2312,9SIA4REJSW3949,"Gainward GeForce RTX 4070 Ti XingjiHaoYue OC Graphics Card,12G 192-Bit GDDR6X,PCI Express 4.0,Display Interfaces 1*HDMI,3*DP",,,,"1,229.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2302150EUV4M20.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort'), ('HDMI:', '1 x HDMI'), ('Card Dimensions (L x H):', '330×138 mm'), ('Model #: ', 'RTX 4070 Ti XingjiHaoYue OC'), ('Item #: ', '9SIA4REJSW3949'), ('Return Policy: ', 'View Return Policy')]"
2313,9SIAYTVJZB9520,"MAXSUN GeForce RTX 4070 Terminator W 12G Graphics Card, 12GB 192-bit GDDR6X, HDMI2.1 PCIE 4.0 X16, Pulse Alloy Reinforced Backplane, One-Button Switching Lighting Effect",MAXSUN,,,769.98,$49.99 Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2306160D2Y9VE1.jpg,"[('Core Clock:', '1920MHz'), ('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort 1.4'), ('HDMI:', '1 x HDMI 2.1'), ('Model #: ', 'RTX 4070 Terminator W 12G'), ('Return Policy: ', 'View Return Policy')]"
2314,9SIA4REJSW3908,"Gainward GeForce RTX 4070 Ti XingjiHuanJi OC Graphics Card,12G 192-Bit GDDR6X,PCI Express 4.0,Display Interfaces 1*HDMI,3*DP",,,,"1,249.99",Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A4RES2302150EEHVFF6.jpg,"[('Max Resolution:', '7680 x 4320'), ('DisplayPort:', '3 x DisplayPort'), ('HDMI:', '1 x HDMI'), ('Card Dimensions (L x H):', '330×138 mm'), ('Model #: ', 'GeForce RTX 4070 Ti XingjiHuanJi OC'), ('Item #: ', '9SIA4REJSW3908'), ('Return Policy: ', 'View Return Policy')]"
2315,9SIAM4SGTJ8248,NVIDIA GeForce GTX 970 Graphic Card - 1.05 GHz Core - 1.18 GHz Boost Clock - 4 GB GDDR5 - Dual Slot Space Required,NVIDIA,+ 2,1,448.43,Free Shipping,https://c1.neweggimages.com/ProductImageCompressAll300/A98Y_1_20180521880354571.jpg,"[('Core Clock:', '1.05 GHz'), ('DisplayPort:', 'Yes'), ('DVI:', 'Yes'), ('HDMI:', 'Yes'), ('Model #: ', '900-1G401-2510-000'), ('Return Policy: ', 'View Return Policy')]"
